name;first_name;chains
Бисакодил-Нижфарм супп. рект. 10мг №10;Бисакодил-Нижфарм;name_zdor_W
Лимонтар таблетки раст. 250мг №30;Лимонтар;name_zdor_W
Мезим Про таблетки   №20;Мезим;name_zdor_W
Ренни таблетки жев. б/сахара мятные №12;Ренни;name_zdor_W
Гепабене капс. №30;Гепабене;name_zdor_W
Драмина таблетки 50мг №10;Драмина;name_zdor_W
Терафлю от гриппа и простуды пор. лимонный 22,1г №4;Терафлю;name_zdor_W
Гутталакс экспресс супп. рект. 10мг №6;Гутталакс;name_zdor_W
Глицелакс супп. рект. д/детей 750мг №10;Глицелакс;name_zdor_W
Ребамипид-СЗ таблетки 100мг №30;Ребамипид-СЗ;name_zdor_W
Гастростат таблетки 100мг №30;Гастростат;name_zdor_W
Антарейт Валента таблетки жев. 800мг+40мг №24;Антарейт;name_zdor_W
Викалин таблетки №20;Викалин;name_zdor_W
Споробактерин жидкий сусп. д/приема внутрь 10доз 10мл №1;Споробактерин;name_zdor_W
Фосфалюгель гель внутр. 20% 16г №20;Фосфалюгель;name_zdor_W
Гастал таблетки д/рассас №60;Гастал;name_zdor_W
Алмагель А сусп. 170мл №1;Алмагель;name_zdor_W
Бифидумбактерин пор.внутр и местн.прим 500млн КОЕ 0,85г №30;Бифидумбактерин;name_zdor_W
Бифидумбактерин пор.внутр и местн.прим 500млн КОЕ 0,85г №10;Бифидумбактерин;name_zdor_W
Бифидумбактерин форте пор. д/приема внутрь 50млн КОЕ 0,85г №10;Бифидумбактерин;name_zdor_W
Риниколд ХотКап пор. апельсиновый 5г №10;Риниколд;name_zdor_W
Смекта сусп. д/приема внутрь карамель-какао 3г 10,27г №8;Смекта;name_zdor_W
Необутин таблетки 200мг №30;Необутин;name_zdor_W
Облепиховое масло из плодов и листьев 50мл;Облепиховое;name_zdor_W
Маалокс таблетки жев. б/сахара №10;Маалокс;name_zdor_W
Эссенциале форте Н капс. 300мг №180;Эссенциале;name_zdor_W
Урцевел капс. 250мг №100;Урцевел;name_zdor_W
Эспумизан капс. 40мг №25;Эспумизан;name_zdor_W
Силимар таблетки 100мг №30;Силимар;name_zdor_W
Слабилен таблетки 5мг №10;Слабилен;name_zdor_W
Ребагит таблетки 100мг №30;Ребагит;name_zdor_W
Риниколд ХотКап пор. лимонный 5г №5;Риниколд;name_zdor_W
Эссливер форте капс. №30;Эссливер;name_zdor_W
Пензитал Гастро таблетки   №20;Пензитал;name_zdor_W
Панкреатин таблетки  25ЕД №60  (банка);Панкреатин;name_zdor_W
Калия оротат таблетки 500мг №10;Калия;name_zdor_W
Необутин ретард таблеткипролонг 300мг №20;Необутин;name_zdor_W
Гутталакс капли внутр. 7,5мг/мл 30мл №1;Гутталакс;name_zdor_W
Мотилегаз форте капс. 120мг №20;Мотилегаз;name_zdor_W
Бифиформ капс. №30;Бифиформ;name_zdor_W
Бифидумбактерин форте пор. д/приема внутрь 50млн КОЕ 0,85г №30;Бифидумбактерин;name_zdor_W
Терафлю от гриппа и простуды пор. лимон №4;Терафлю;name_zdor_W
Фильтрум-СТИ таблетки 400мг №50;Фильтрум-СТИ;name_zdor_W
Эспумизан экстра гран. 125мг №14;Эспумизан;name_zdor_W
Риниколд ХотКап пор. ананасовый 5г №10;Риниколд;name_zdor_W
Эманера капс. 20мг №28;Эманера;name_zdor_W
Рутацид таблетки жев. 500мг №60;Рутацид;name_zdor_W
Эманера капс. 40мг №28;Эманера;name_zdor_W
Урдокса капс. 250мг №100;Урдокса;name_zdor_W
Пензитал Гастро таблетки   №80;Пензитал;name_zdor_W
Гастал таблетки д/рассас №30;Гастал;name_zdor_W
Лоперамид-Акрихин капс. 2мг №10;Лоперамид-Акрихин;name_zdor_W
Терафлю пор. лесные ягоды 11,6г №10;Терафлю;name_zdor_W
Лоперамид-Акрихин капс. 2мг №20;Лоперамид-Акрихин;name_zdor_W
Омепразол-Акрихин капс. 20мг №30;Омепразол-Акрихин;name_zdor_W
Бисакодил таблетки   5мг №30;Бисакодил;name_zdor_W
Сульфасалазин таблетки 500мг №50;Сульфасалазин;name_zdor_W
Домперидон таблетки 10мг №30;Домперидон;name_zdor_W
Уголь активированный таблетки 250мг №20  (Renewal);Уголь;name_zdor_W
Уголь активированный таблетки 250мг №30  (Renewal);Уголь;name_zdor_W
Уголь активированный таблетки 250мг №50  (Renewal);Уголь;name_zdor_W
Панкреатин 10000 таблетки  10000ЕД №20;Панкреатин;name_zdor_W
Метоклопрамид таблетки 10мг №56;Метоклопрамид;name_zdor_W
Терафлю от гриппа и простуды пор. лимонный 22,1г №14;Терафлю;name_zdor_W
Улькавис таблетки 120мг №56;Улькавис;name_zdor_W
Эманера капс. 40мг №14;Эманера;name_zdor_W
Линекс форте капс. №14;Линекс;name_zdor_W
Улькавис таблетки 120мг №112;Улькавис;name_zdor_W
Калия оротат таблетки 500мг №20;Калия;name_zdor_W
Слабилен таблетки 5мг №20;Слабилен;name_zdor_W
Мотилак таблетки 10мг №30;Мотилак;name_zdor_W
Гептор таблетки   400мг №40;Гептор;name_zdor_W
Уголь активированный таблетки 250мг №10;Уголь;name_zdor_W
Панкреатин таблетки   25ЕД №60;Панкреатин;name_zdor_W
Ультоп капс. 20мг №28;Ультоп;name_zdor_W
Терафлю экстратаблетки таблетки №10;Терафлю;name_zdor_W
Сульфасалазин-ЕН таблетки  500мг №50;Сульфасалазин-ЕН;name_zdor_W
Терафлю экстра пор. лимонный №10;Терафлю;name_zdor_W
Рутацид таблетки жев. 500мг №20;Рутацид;name_zdor_W
Нольпаза таблетки  20мг №14;Нольпаза;name_zdor_W
Нольпаза таблетки  20мг №28;Нольпаза;name_zdor_W
Нольпаза таблетки  40мг №14;Нольпаза;name_zdor_W
Нольпаза таблетки  40мг №28;Нольпаза;name_zdor_W
Нольпаза таблетки  20мг №56;Нольпаза;name_zdor_W
Нольпаза таблетки  40мг №56;Нольпаза;name_zdor_W
Слабикап капли внутр. 7,5мг/мл 10мл №1;Слабикап;name_zdor_W
Экспортал пор. 5г №6;Экспортал;name_zdor_W
Мезим форте таблетки   4,2мг+3,5мг+0,25мг №20;Мезим;name_zdor_W
Аллохол Реневал таблетки №50;Аллохол;name_zdor_W
Имодиум Экспресс таблетки-лиофилизат 2мг №20;Имодиум;name_zdor_W
