count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,Количество в упаковке,Other,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
553_2023-05-07,Кетонал раствор 50мг/мл ампулы 2мл №10,2023-05-07,"['Мигрень', 'Подагра', 'Головная боль', 'Миалгия', 'Боль в суставе']",['Кетопрофен'],[],['Кетонал'],['Lek d.d./ Лек'],['Словения'],['Раствор для инъекций'],['Рецептурный'],['Не выше 25 С'],['Кетопрофен'],['50мг/мл'],['Противовоспалительные средства (внутренние)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554_2023-05-07,Седальгин плюс таблетки №20,2023-05-07,"['Мигрень', 'Головная боль', 'Миалгия', 'Боль в суставе', 'Острая инфекция верхних дыхательных путей неуточненная']","['Кофеин', 'Метамизол натрия', 'Тиамин (В1)']","['Домашняя аптечка', 'Аптечка путешественника', 'Пенталгин', 'Нурофен', 'Миг', 'Некст', 'Солпадеин', 'Спазмалгон', 'Баралгин', 'Ревалгин', 'Спазган', 'Темпалгин']",['Седальгин'],['Actavis Group/Актавис'],['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Кофеин+Тиамин (В1)+Метамизол натрия'],['50мг+38.75мг+500мг'],['Средства от боли'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555_2023-05-07,Спазмалгон таблетки №50,2023-05-07,"['Головная боль', 'Миалгия', 'Боль в суставе', 'Острая инфекция верхних дыхательных путей неуточненная', 'Грипп, вызванный идентифицированным вирусом гриппа']","['Метамизол натрия', 'Питофенон', 'Фенпивериния бромид']","['Домашняя аптечка', 'Пенталгин', 'Нурофен', 'Миг', 'Некст', 'Солпадеин', 'Баралгин', 'Ревалгин', 'Спазган', 'Темпалгин']",['Спазмалгон'],['Actavis Group/Актавис'],['Болгария'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Питофенон+Фенпивериния бромид+Метамизол натрия'],['5мг+0.1мг+500мг'],['Средства спазмолитики'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556_2023-05-07,Фервекс порошок для приготовления раствора для приема внутрь Малина пакетики №8,2023-05-07,"['Мигрень', 'Головная боль', 'Миалгия', 'Боль в суставе', 'Острый назофарингит [насморк]']","['Аскорбиновая кислота', 'Парацетамол', 'Фенирамин']","['Домашняя аптечка', 'Аптечка путешественника', 'Простуда']",['Фервекс'],['Sanofi Aventis Pharma/ Санофи Авентис'],['Франция'],['Порошок для приготовления раствора для внутреннего применения'],['Без рецепта'],['Не выше 25 С'],['Парацетамол+Фенирамин+Аскорбиновая кислота'],['500мг+25мг+200мг'],['Противопростудные комплексы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557_2023-05-07,Кетанов раствор для инъекций 30мг/мл ампулы 1мл №10,2023-05-07,"['Миалгия', 'Боль в суставе', 'Другие уточненные изменения зубов и их опорного аппарата', 'Серопозитивный ревматоидный артрит', 'Полиартроз']",['Кеторолак'],[],['Кетанов'],['С.К.Терапия С.А.'],['Румыния'],['Раствор для инъекций'],['Рецептурный'],['Не выше 25 С'],['Кеторолак'],['30мг/мл'],['Противовоспалительные средства (внутренние)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558_2023-05-07,Папаверина гидрохлорид раствор для инъекций 2% ампулы 2мл №10,2023-05-07,[],['Папаверин'],[],['Папаверина гидрохлорид раствор'],"['ПАО ""Биосинтез""']",['Россия'],['Раствор для инъекций'],['Рецептурный'],['Не выше 25 С'],['Папаверин'],['20мг/мл'],['Средства спазмолитики'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559_2023-05-07,Фервекс порошок для приготовления раствора для приема внутрь детский Малина пакетики №8,2023-05-07,"['Острый назофарингит [насморк]', 'Острая инфекция верхних дыхательных путей неуточненная', 'Грипп, вызванный идентифицированным вирусом гриппа', 'Аллергический ринит, вызванный пыльцой растений', 'Другие аллергические риниты']","['Аскорбиновая кислота', 'Парацетамол', 'Фенирамин']","['Домашняя аптечка', 'Аптечка путешественника', 'Простуда']",['Фервекс'],['Sanofi Aventis Pharma/ Санофи Авентис'],['Франция'],['Порошок для приготовления раствора для внутреннего применения'],['Без рецепта'],['15-25 С'],['Парацетамол+Фенирамин+Аскорбиновая кислота'],['280мг+10мг+100мг'],['Противопростудные комплексы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560_2023-05-07,Вольтарен ТТС пластырь 15мг/сутки №5,2023-05-07,"['Подагра', 'Миалгия', 'Боль в суставе', 'Серопозитивный ревматоидный артрит', 'Полиартроз']",['Диклофенак'],['Домашняя аптечка'],['Вольтарен'],['Novartis Pharma AG/ Новартис Фарма'],['Швейцария'],['Лейкопластырь медицинский лечебный'],['Без рецепта'],['Не выше 25 С'],['Диклофенак'],['15мг'],['Противовоспалительные и обезболивающие средства (наружные)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561_2023-05-07,Вольтарен раствор для инъекций 75мг ампулы 3мл №5,2023-05-07,"['Мигрень', 'Подагра', 'Миалгия', 'Боль в суставе', 'Гнойный и неуточненный средний отит']",['Диклофенак'],[],['Вольтарен'],['Novartis Pharma AG/ Новартис Фарма'],['Швейцария'],['Раствор для инъекций'],['Рецептурный'],['Не выше 30 С'],['Диклофенак'],['25мг/мл'],['Противовоспалительные средства (внутренние)'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562_2023-05-07,Темпалгин таблетки №20,2023-05-07,"['Мигрень', 'Головная боль', 'Миалгия', 'Боль в суставе', 'Острая инфекция верхних дыхательных путей неуточненная']","['Метамизол натрия', 'Триацетонамид 4-толуолсульфонат (темпидон)']","['Домашняя аптечка', 'Аптечка путешественника', 'Пенталгин', 'Нурофен', 'Миг', 'Некст', 'Солпадеин', 'Спазмалгон', 'Ревалгин', 'Спазган']",['Темпалгин'],['Sopharma/ Софарма'],['Болгария'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Триацетонамид 4-толуолсульфонат (темпидон)+Метамизол натрия'],['20мг+500мг'],['Средства от боли'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563_2023-05-07,"Моксонидин таблетки 0,2мг №60",2023-05-07,['Эссенциальная [первичная] гипертензия'],['Моксонидин'],"['Физиотенз', 'Моксонитекс', 'Тензотран']",['Моксонидин'],"['ЗАО ""Алси Фарма""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Моксонидин'],['0.2мг'],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564_2023-05-07,Валокордин капли для приема внутрь флакон 20мл,2023-05-07,"['Неврастения', 'Раздражительность и озлобление', 'Реакция на тяжелый стресс и нарушения адаптации', 'Ипохондрическое расстройство', 'Соматоформная дисфункция вегетативной нервной системы']","['Фенобарбитал', 'Этилбромизовалерианат']","['Валемедин, Валокордин, Корвалол (ФГА)', 'Корвалол', 'Валосердин']",['Валокордин'],['Krewel Meuselbach GmbH/ Кревель Мойзельбах'],['Германия'],['Капли для приема внутрь'],['Без рецепта'],['15-25 С'],['Фенобарбитал+Этилбромизовалерианат'],['18.4мг+18.4мг'],['Прочие средства в кардиологии'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
