name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
Тримедат таблетки 200мг №30,2022-12-28,841.0,516.0,841.0
Ферместал комплекс ферментов с желчью таблетки №20,2022-12-28,158.0,128.0,158.0
Уголь активированный таб. 250мг №20,2022-12-28,47.0,34.0,47.0
Алмагель суспензия флакон 170мл,2022-12-28,377.0,225.0,377.0
Расторопши пятнистой шрот пакет 100г,2022-12-28,68.0,58.0,68.0
Хофит детокс раствор для приема внутрь флакон 150мл,2022-12-28,378.0,268.0,378.0
Метилурацил суппозитории ректальные 500мг №10,2022-12-28,83.0,64.0,83.0
Сорбипол порошок банка 25г,2022-12-28,228.0,178.0,228.0
Метронидазол таблетки 500мг №20,2022-12-28,120.0,96.0,120.0
Апсорбин порошок банка 50г,2022-12-28,378.0,328.0,378.0
Тримедат таблетки 100мг №10,2022-12-28,513.0,296.0,513.0
Энтеродез порошок для приема внутрь 5г,2022-12-28,137.0,109.0,137.0
Гастал таблетки для рассасывания №12,2022-12-28,281.0,163.0,281.0
Энзистал таблетки №20,2022-12-28,219.0,127.0,219.0
Необутин таблетки 200мг №30,2022-12-28,648.0,470.0,648.0
Комплекс альгината натрия и тысячелистника таблетки №20,2022-12-28,218.0,158.0,218.0
Разо таблетки 20мг №30,2022-12-28,603.0,363.0,603.0
Алмагель А суспензия саше 10мл №10,2022-12-28,431.0,260.0,431.0
Релиф Адванс суппозитории ректальные №10,2022-12-28,795.0,475.0,795.0
Прокто-гливенол суппозитории ректальные №10,2022-12-28,375.0,375.0,475.0
Лакто-Сорбикум таблетки №50,2022-12-28,298.0,258.0,298.0
Бифидумбактерин порошок 5 доз флакон №10,2022-12-28,113.0,107.0,113.0
Бак-Сет Форте капсулы №20,2022-12-28,658.0,412.0,658.0
Фуразолидон таблетки 50мг №20,2022-12-28,89.0,65.0,89.0
Гастал таблетки для рассасывания №30,2022-12-28,471.0,284.0,471.0
Красавки экстракт суппозитории ректальные №10,2022-12-28,91.0,59.0,91.0
Ковирвин (AB21 D+) капсулы №30,2022-12-28,1187.0,989.0,1187.0
Слабилен капли флакон 15мл,2022-12-28,397.0,262.0,397.0
Релиф суппозитории ректальные №10,2022-12-28,689.0,434.0,689.0
Тримедат Форте таблетки 300мг №20,2022-12-28,918.0,574.0,918.0
Бак-Сет Бэби порошок 1г саше №10,2022-12-28,708.0,443.0,708.0
Ихтиол суппозитории ректальные №10,2022-12-28,94.0,71.0,94.0
Смекта порошок для приготовления суспензии для приема внутрь Ваниль 3г пакетики №20,2022-12-28,184.0,175.0,184.0
Натальсид суппозитории ректальные №10,2022-12-28,603.0,372.0,603.0
Релиф мазь ректальная 28.4г,2022-12-28,716.0,437.0,716.0
Эрмиталь капсулы 10000 ЕД №20,2022-12-28,170.0,160.0,170.0
Гепатромбин Г суппозитории ректальные №10,2022-12-28,550.0,340.0,550.0
Касторовое масло флакон 30мл,2022-12-28,72.0,57.0,72.0
Алмагель Нео суспензия флакон 170мл,2022-12-28,409.0,246.0,409.0
Синбиотик бэби 0+ саше 1г №10,2022-12-28,498.0,398.0,498.0
Энтерол капсулы 250мг №30 блистер,2022-12-28,1062.0,693.0,1062.0
Бускопан таблетки 10мг №20,2022-12-28,678.0,492.0,678.0
Анузол суппозитории ректальные №10,2022-12-28,144.0,95.0,144.0
Касторовое масло капсулы №100,2022-12-28,153.0,132.0,153.0
Рамни таблетки жевательные №10,2022-12-28,155.0,121.0,155.0
Гевискон Двойное действие таблетки жевательные Мята №24,2022-12-28,522.0,308.0,522.0
Урдокса капсулы 250мг №100,2022-12-28,1615.0,1144.0,1615.0
Ренни таблетки жевательные Мятные без сахара №12,2022-12-28,340.0,193.0,340.0
Рабиет капсулы 20мг №28,2022-12-28,889.0,706.0,889.0
Гастростат таблетки 100мг №30,2022-12-28,852.0,710.0,852.0
Эссливер форте капсулы №50,2022-12-28,995.0,622.0,995.0
Псиллиум 750мг капсулы №30,2022-12-28,268.0,228.0,268.0
Зостерин ультра 60% порошок 500мг №10,2022-12-28,513.0,354.0,513.0
Анестезол суппозитории ректальные №10,2022-12-28,165.0,109.0,165.0
Фаринорм Бензидамин спрей 30мл,2022-12-28,306.0,255.0,306.0
Кетопрофен раствор 50мг/мл ампулы 2мл №10,2022-12-28,194.0,177.0,194.0
Терафлекс капсулы №100,2022-12-28,3168.0,2104.0,3168.0
Траумель С мазь 50г,2022-12-28,824.0,519.0,824.0
Амбене Био раствор для инъекций 100мг/мл ампулы 1мл №10,2022-12-28,2069.0,1407.0,2069.0
Ацетилсалициловая кислота таблетки 500мг №10,2022-12-28,11.0,10.0,11.0
Драстоп раствор для инъекций 100мг/мл ампулы 2мл №10,2022-12-28,2130.0,1590.0,2130.0
Кетопровел таблетки 100 мг №30,2022-12-28,168.0,155.0,168.0
Горячее питье БерриВитС Малина и мёд стик 5г №10,2022-12-28,188.0,148.0,188.0
"Кетопрофен гель 2,5% 100г",2022-12-28,320.0,260.0,320.0
Нексемезин таблетки 275мг №10,2022-12-28,274.0,181.0,274.0
Тантум верде таблетки Лимон №20,2022-12-28,441.0,283.0,441.0
"Глюкозамин Ультра MSM 1500/300 порошок 2,5г №20",2022-12-28,594.0,594.0,848.0
Эторелекс таблетки 90мг №7,2022-12-28,329.0,218.0,329.0
Дона таблетки 750мг №60,2022-12-28,2052.0,1257.0,2052.0
Нексемезин таблетки 550мг №10,2022-12-28,380.0,251.0,380.0
Пластырь Нанопласт форте 3х8см №9,2022-12-28,231.0,192.0,231.0
Терафлю лар спрей флакон 30мл,2022-12-28,512.0,318.0,512.0
Бикситор таблетки 60мг №10,2022-12-28,255.0,255.0,305.0
Глюкозамин 500мг+Хондроитин 400мг с витаминами группы В капсулы №60,2022-12-28,1048.0,898.0,1048.0
Перца стручкового настойка флакон 25мл Тульская ФФ,2022-12-28,39.0,27.0,39.0
Лекофен Комбо таблетки №10,2022-12-28,268.0,167.0,268.0
Лидокаина гидрохлорид раствор для инъекций 100мг/мл ампулы 2мл №10,2022-12-28,133.0,103.0,133.0
Камфорное масло флакон 50мл,2022-12-28,75.0,59.0,75.0
Стрепсилс таблетки для рассасывания Мед+Лимон №24,2022-12-28,322.0,211.0,322.0
Терафлекс адванс капсулы №60,2022-12-28,2268.0,1450.0,2268.0
Артнео капсулы №30,2022-12-28,1694.0,1263.0,1694.0
Гомеовокс драже №60,2022-12-28,730.0,462.0,730.0
Целебрекс капсулы 200мг №10,2022-12-28,679.0,495.0,679.0
Парацитолгин таблетки 400мг+325мг №10,2022-12-28,197.0,157.0,197.0
Пироксикам капсулы 20мг №20,2022-12-28,46.0,29.0,46.0
Диартрин капсулы 50мг №30,2022-12-28,1052.0,876.0,1052.0
Оки гранулы 80мг пакет 2г №12,2022-12-28,507.0,361.0,507.0
Лошадиная Сила Бальзам-гель Разогреватель 125мл,2022-12-28,477.0,378.0,477.0
Дротаверин таблетки 40мг №56,2022-12-28,164.0,143.0,164.0
Найзилат таблетки 600мг №20,2022-12-28,948.0,559.0,948.0
Диклофенак гель 5% 30г,2022-12-28,187.0,155.0,187.0
Сабельник настойка флакон 100мл,2022-12-28,377.0,249.0,377.0
Троксиметацин гель 40г,2022-12-28,266.0,219.0,266.0
Бензидамин спрей флакон 30мл,2022-12-28,392.0,271.0,392.0
Траумель С таблетки №50,2022-12-28,654.0,419.0,654.0
Антифлу Кидс порошок для приготовления раствора для приема внтурь №5,2022-12-28,337.0,281.0,337.0
Аэртал порошок для приготовления раствора 100мг пакетов №20,2022-12-28,655.0,396.0,655.0
"Спазгель гель 2,5% 30г",2022-12-28,228.0,168.0,228.0
Нимесулид гель 1% 20г,2022-12-28,228.0,151.0,228.0
"Парацетамол суспензия для приема внутрь 2,4% флакон 100мл",2022-12-28,58.0,53.0,58.0
Терафлекс капсулы №60,2022-12-28,2155.0,1335.0,2155.0
"Мелоксикам таблетки 7,5мг №20",2022-12-28,154.0,123.0,154.0
Димексид флакон 100мл №1,2022-12-28,376.0,311.0,376.0
Комплекс Хондроитина с Глюкозамином таблетки 500мг+500мг №90,2022-12-28,1111.0,1111.0,1388.0
Тантум верде таблетки Эвкалипт №20,2022-12-28,422.0,302.0,422.0
Цель Т таблетки №50,2022-12-28,698.0,460.0,698.0
Кетонал раствор 50мг/мл ампулы 2мл №10,2022-12-28,246.0,181.0,246.0
Кетопрофен раствор для инъекций 50мг/мл ампулы 2мл №10,2022-12-28,213.0,199.0,213.0
Кеторолак раствор для инъекций 30мг ампулы 1мл №10,2022-12-28,95.0,85.0,95.0
Нимулид гель 1% туба 30г,2022-12-28,383.0,264.0,383.0
Аджиколд таблетки №10,2022-12-28,185.0,154.0,185.0
Фаринорм Бензидамин форте спрей 15мл,2022-12-28,267.0,222.0,267.0
Ацеклофенак таблетки 100мг №60,2022-12-28,523.0,433.0,523.0
Дексонал таблетки 25мг №10,2022-12-28,409.0,325.0,409.0
Кетопрофен раствор для полоскания 16мг/мл флакон 150мл,2022-12-28,301.0,247.0,301.0
Пектусин таблетки №20,2022-12-28,88.0,70.0,88.0
Антиорвин таблетки №60,2022-12-28,225.0,204.0,225.0
"Фаринорм Гексэтидин спрей 0,2% 40мл",2022-12-28,376.0,312.0,376.0
Диалрапид порошок для приготовления раствора для приема внутрь 50мг саше №9,2022-12-28,681.0,486.0,681.0
Дилакса капсулы 200мг №30,2022-12-28,1251.0,834.0,1251.0
Тантум верде таблетки Мята №20,2022-12-28,440.0,253.0,440.0
Амбене Био раствор для инъекций 100мг/мл ампулы 2мл №5,2022-12-28,2318.0,1576.0,2318.0
Быструмгель гель 2.5% 100г,2022-12-28,713.0,389.0,713.0
Горячее питье БерриВитС Малина и мёд стик 5г №20,2022-12-28,256.0,204.0,256.0
Диклофенак мазь 1% 30г,2022-12-28,130.0,98.0,130.0
Нимулид таблетки лингвальные 100мг №20,2022-12-28,544.0,307.0,544.0
Диклофенак таблетки 50мг №20,2022-12-28,16.0,13.0,16.0
Дона таблетки 750мг №180,2022-12-28,3706.0,2319.0,3706.0
Коллаген с витамином С таблетки №90,2022-12-28,1745.0,1243.0,1745.0
Эторелекс таблетки 90мг №28,2022-12-28,732.0,610.0,732.0
