count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,Количество в упаковке,Other,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
532_2023-06-27,Кетопрофен таблетки 100мг №20,2023-06-27,"['Мигрень', 'Подагра', 'Головная боль', 'Миалгия', 'Боль в суставе']",['Кетопрофен'],"['Болит голова', 'Болит зуб', 'Боль в мышцах', 'Боль в спине', 'От боли в суставах', 'Нимесил', 'Ибупрофен']",['Кетопрофен'],['АО «ВЕРТЕКС»'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Кетопрофен'],['100мг'],['Противовоспалительные средства (внутренние)'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533_2023-06-27,Оки Акт гранулы 40мг пакет №10,2023-06-27,"['Миалгия', 'Боль в суставе', 'Серопозитивный ревматоидный артрит', 'Полиартроз', 'Артроз неуточненный']",['Кетопрофен'],"['Болит зуб', 'Жар', 'Дексалгин', 'Диафлекс', 'Кетонал', 'Найз', 'Артрокер', 'Фламадекс', 'Нимесил', 'Ибупрофен']",['Оки'],['ЭйСиЭс Добфар С.п.А./Факта Фармачеутичи С.п.А.'],['Италия'],['Гранулы'],['Без рецепта'],['Не выше 25 С'],['Кетопрофен'],['40мг'],[],['10 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534_2023-06-27,Спазган Нео таблетки №20,2023-06-27,[],"['Ибупрофен', 'Питофенон', 'Фенпивериния бромид']","['Домашняя аптечка', 'Аптечка путешественника', 'Температура', 'Болит голова', 'Парацетамол']",['Спазган'],['Wockhard Ltd./ Вокхард Лимитед'],['Индия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Ибупрофен+Питофенон+Фенпивериния бромид'],['400мг+5мг+0.1мг'],['Средства спазмолитики'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535_2023-06-27,Диклофенак Реневал таб. 50мг №20,2023-06-27,"['Подагра', 'Миалгия', 'Боль в суставе', 'Гнойный и неуточненный средний отит', 'Оталгия']",['Диклофенак'],"['Болит зуб', 'Боль в мышцах', 'Боль в спине', 'От боли в суставах', 'Диклофенак']",['Диклофенак'],"['ЗАО ""ПФК Обновление""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Диклофенак'],['50мг'],[],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536_2023-06-27,Ортофен таблетки 25мг №20,2023-06-27,"['Подагра', 'Миалгия', 'Боль в суставе', 'Гнойный и неуточненный средний отит', 'Острый фарингит']",['Диклофенак'],"['Домашняя аптечка', 'Аптечка путешественника', 'Болит зуб']",['Ортофен'],"['ОАО ""Татхимфармпрепараты""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Диклофенак'],['25мг'],['Противовоспалительные средства (внутренние)'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537_2023-06-27,Этория таблетки 60мг №28,2023-06-27,['Подагра'],['Эторикоксиб'],[],['Этория'],"['АО ""Биохимик""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Эторикоксиб'],['60мг'],['Противовоспалительные средства (внутренние)'],['28 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538_2023-06-27,Дилакса капсулы 100мг №10,2023-06-27,"['Миалгия', 'Боль в суставе', 'Серопозитивный ревматоидный артрит', 'Полиартроз', 'Артроз неуточненный']",['Целекоксиб'],"['Домашняя аптечка', 'Аптечка путешественника', 'Болит зуб', 'Целекоксиб']",['Дилакса'],['KRKA d.d./ КРКА'],['Словения'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Целекоксиб'],['100мг'],['Противовоспалительные средства (внутренние)'],['10 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539_2023-06-27,Кетонал таблетки 100мг №20,2023-06-27,"['Подагра', 'Головная боль', 'Миалгия', 'Реактивные артропатии', 'Болезнь Рейтера']",['Кетопрофен'],"['Домашняя аптечка', 'Аптечка путешественника', 'Температура', 'Нимесил', 'Ибупрофен']",['Кетонал'],['Lek d.d./ Лек'],['Словения'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Кетопрофен'],['100мг'],['Противовоспалительные средства (внутренние)'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540_2023-06-27,Тералив таблетки 275мг №24,2023-06-27,"['Головная боль', 'Миалгия']",['Напроксен'],"['Домашняя аптечка', 'Аптечка путешественника', 'Температура', 'Ибупрофен']",['Тералив'],['Bayer Bitterfield GmbH/ Байер Биттерфельд ГмбХ'],['Германия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Напроксен'],['275мг'],['Противовоспалительные средства (внутренние)'],['24 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541_2023-06-27,Амелотекс таблетки 15мг №10,2023-06-27,"['Боль в суставе', 'Серопозитивный ревматоидный артрит', 'Полиартроз', 'Остеохондроз позвоночника', 'Анкилозирующий спондилит']",['Мелоксикам'],"['Домашняя аптечка', 'Аптечка путешественника', 'Дексалгин']",['Амелотекс'],"['ЗАО ""Сотекс Фармфирма""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Мелоксикам'],['15мг'],['Противовоспалительные средства (внутренние)'],['10 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542_2023-06-27,Лекофен Комбо таблетки №10,2023-06-27,"['Подагра', 'Головная боль', 'Миалгия', 'Боль в суставе', 'Острый синусит']","['Ибупрофен', 'Парацетамол']",[],['Лекофен Комбо'],['Lek d.d./ Лек'],['Греция'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Ибупрофен+Парацетамол'],['200мг+500мг'],[],['10 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543_2023-06-27,Нимулид таблетки лингвальные 100мг №20,2023-06-27,"['Подагра', 'Головная боль', 'Миалгия', 'Боль в суставе', 'Другие уточненные изменения зубов и их опорного аппарата']",['Нимесулид'],"['Домашняя аптечка', 'Аптечка путешественника', 'Температура']",['Нимулид'],['Panacea Biotec Ltd./ Панацея Биотек'],['Индия'],['Таблетки для рассасывания'],['Рецептурный'],['Не выше 25 С'],['Нимесулид'],['100мг'],['Противовоспалительные средства (внутренние)'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544_2023-06-27,Нимулид суспензия для приема внутрь 10мг/мл флакон 60мл,2023-06-27,"['Миалгия', 'Боль в суставе', 'Другие уточненные изменения зубов и их опорного аппарата', 'Серопозитивный ревматоидный артрит', 'Артрит неуточненный']",['Нимесулид'],"['Домашняя аптечка', 'Аптечка путешественника', 'Температура', 'Температура у ребёнка']",['Нимулид'],['Panacea Biotec Ltd./ Панацея Биотек'],['Индия'],['Суспензия для приема внутрь'],['Рецептурный'],['Не выше 25 С'],['Нимесулид'],['10мг/мл'],['Противовоспалительные средства (внутренние)'],['60 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545_2023-06-27,Этория таблетки 120 мг №7,2023-06-27,[],['Эторикоксиб'],[],['Этория'],"['АО ""Биохимик""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Эторикоксиб'],['120мг'],['Противовоспалительные средства (внутренние)'],['7 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546_2023-06-27,Диклофенак Реневал таб. 100мг №20,2023-06-27,"['Подагра', 'Миалгия', 'Боль в суставе', 'Гнойный и неуточненный средний отит', 'Оталгия']",['Диклофенак'],[],['Диклофенак'],"['ЗАО ""ПФК Обновление""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Диклофенак'],['100мг'],['Противовоспалительные средства (внутренние)'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547_2023-06-27,Цефекон Д суппозитории ректальные 100мг №10,2023-06-27,"['Головная боль', 'Миалгия', 'Острая инфекция верхних дыхательных путей неуточненная', 'Грипп, вызванный идентифицированным вирусом гриппа', 'Другие уточненные изменения зубов и их опорного аппарата']",['Парацетамол'],"['Температура', 'Свечки от температуры', 'Температура у ребёнка']",['Цефекон'],"['ОАО ""Нижфарм""']",['Россия'],['Суппозитории ректальные'],['Без рецепта'],['Не выше 20 С'],['Парацетамол'],['100мг'],['Средства от боли'],[],"['Жар', 'Высокая температура', 'Болит ухо']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548_2023-06-27,Нурофен суспензия для приема внутрь Апельсин флакон 200мл,2023-06-27,"['Мигрень', 'Головная боль', 'Миалгия', 'Боль в суставе', 'Синдром прорезывания зубов']",['Ибупрофен'],"['Домашняя аптечка', 'Температура', 'Температура у ребёнка']",['Нурофен'],['Reckitt Benckiser Healthcare/ Рекитт Бенкизер'],['Великобритания'],['Суспензия для приема внутрь'],['Без рецепта'],['Не выше 25 С'],['Ибупрофен'],['20мг/мл'],['Противовоспалительные средства (внутренние)'],['200 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
