count_index,name,price_withCard,price_withPeriod,price_withoutCard,allowOnlinePayment,isInStock,name_latin,bonuses,averageRating,isAvailable,allowDelivery,isRecipe,group,parsing_day_x,Nosology,Active_ingredient,Product_Group,Brand,Manufacturer,Country,Form_release,Form_release_common,Prescription,Conditions_of_storage,Active_ingredient_compound_name_composition,weight_briefly,Pharmacotherapeutic_group
425_2023-05-07,Висмута трикалия дицитрат таблетки 120мг №56,376.0,329.0,376.0,0,1,vismuta_trikaliya_dicitrat_tabletki_120mg_56,0.0,0.0,1,0,0,zheludochnokishechnye,2023-05-07,"Синдром раздраженного кишечника, Язва желудка, Язва двенадцатиперстной кишки, Пептическая язва неуточненной локализации, Гастрит и дуоденит",Висмута трикалия дицитрат,"Денол, Новобисмол",Висмута трикалия дицитрат,АО «ВЕРТЕКС»,Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Висмута трикалия дицитрат,120мг,Not value
426_2023-05-07,Алмагель А суспензия саше 10мл №10,442.0,305.0,442.0,1,1,almagel_a_suspenziya_sashe_10ml_10,19.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Язва желудка, Язва двенадцатиперстной кишки, Гастрит и дуоденит","Алгелдрат, Бензокаин, Магния гидроксид",Рутацид,Алмагель,Balkanpharma Troyan AD/Балканфарма-Троян АД,Болгария,Суспензия для приема внутрь,Суспензия,Без рецепта,Не выше 25 С,Алгелдрат+Магния гидроксид+Бензокаин,43.6мг/мл+70мг/мл+21.8мг/мл,Средства при изжоге (Антациды)
427_2023-05-07,Метилурацил суппозитории ректальные 500мг №10,164.0,110.0,164.0,0,1,metiluracil_supp_rektalnye_500mg_10,0.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Язвенный колит, Трещина и свищ области заднего прохода и прямой кишки, Другие уточненные болезни кишечника",Диоксометилтетрагидропиримидин,"От геморроя, Свечи от гемороя, Релиф, Натальсид",Метилурацил,"ОАО ""Нижфарм""",Россия,Суппозитории ректальные,Суппозитории,Рецептурный,Не выше 25 С,Диоксометилтетрагидропиримидин,500мг,Противогеморроидальные средства
428_2023-05-07,Урцевел капсулы 250мг №100,1333.0,1111.0,1333.0,0,1,urcevel_kapsuly_250mg_100,0.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Острый гепатит A, Острый гепатит B, Острый гепатит C, Кистозный фиброз, Гастроэзофагеальный рефлюкс с эзофагитом",Урсодезоксихолевая кислота,"Для печени, Урсосан, Урсофальк",Урцевел,"ООО ""Велфарм""",Россия,Капсулы,,Рецептурный,Не выше 25 С,Урсодезоксихолевая кислота,250мг,Гепатопротекторы
429_2023-05-07,Алесорб с 3-х лет порошок банка 50г,378.0,328.0,378.0,1,1,alesorb_s_3h_let_poroshok_banka_50g,0.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,,"Диоксид кремния, Целлюлоза микрокристаллическая (МКЦ)","Полисорб, Зостерин",Алесорб,"ООО ""Фармацевтическая Фабрика"" Пенза",Россия,Порошок для приготовления суспензии для приема внутрь,Порошок,Без рецепта,Не выше 25 С,Целлюлоза микрокристаллическая (МКЦ)+Диоксид кремния,Отсутствует,Not value
430_2023-05-07,Итоприд таблетки 50мг №40,446.0,369.0,446.0,0,1,itoprid_tab_50mg_40,0.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Анорексия, Изжога, Тошнота и рвота, Гастрит и дуоденит, Диспепсия",Итоприд,"От тошноты рвоты, Пищеварение, Мотилиум",Итоприд,"АО ""Фармпроект""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Итоприд,50мг,Not value
431_2023-05-07,Лоперамид капсулы 2мг №20,68.0,65.0,68.0,1,1,loperamid_kapsuly_2mg_20,0.0,0.0,1,0,0,zheludochnokishechnye,2023-05-07,"Диарея и гастроэнтерит предположительно инфекционного происхождения, Диспепсия, Функциональная диарея",Лоперамид,"Смекта, Имодиум, Бактисубтил, Энтерол, Диара, Неосмектит",Лоперамид,"ООО ""Озон""",Россия,Капсулы,,Без рецепта,Не выше 25 С,Лоперамид,2мг,Средства при диарее
432_2023-05-07,"Глицерин суппозитории ректальные 1,24г №10",185.0,152.0,185.0,1,1,glicerin_suppozitorii_rektalnye_1_24g_10_detsk,0.0,5.0,1,1,0,zheludochnokishechnye,2023-05-07,"Запор, Другие и неуточненные кожные изменения",Глицерин,"Домашняя аптечка, Глицериновые свечи",Глицерин свечи,"ООО ""Тульская ФФ""",Россия,Суппозитории ректальные,Суппозитории,Без рецепта,Не выше 25 С,Глицерин,1240мг,Слабительные средства
433_2023-05-07,Гастал таблетки для рассасывания №12,290.0,192.0,290.0,1,1,gastal_tabletki_dlya_rassasyvaniya_12,7.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Эзофагит, Изжога, Гастроэзофагеальный рефлюкс с эзофагитом, Язва желудка, Язва двенадцатиперстной кишки","Алюминия гидроксид, Магния гидроксид","Гастал, Рутацид",Гастал,Teva Operations Poland/ Тева Оперейшнс Поланд,Польша,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Алюминия гидроксид+Магния гидроксид,450мг+300мг,Средства при изжоге (Антациды)
434_2023-05-07,Соликса-Ксантис таблетки 5мг №30,562.0,415.0,562.0,0,1,soliksaksantis_tabletki_5mg_30,19.0,0.0,1,0,1,zheludochnokishechnye,2023-05-07,"Другие уточненные поражения мочевого пузыря, Другие уточненные виды недержания мочи, Недержание мочи неуточненное",Солифенацин,Спазмекс,Соликса-Ксантис,Sun Pharmaсeutical Industries Ltd./Санека Фармасьютикал Индастриз ЛТД,Словакия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Солифенацин,5мг,Прочие средства в урологии
435_2023-05-07,Уголь активированный-УБФ таблетки 250мг №50,80.0,63.0,80.0,1,1,ugol_aktivirovannyj_tabletki_250mg_50,0.0,0.0,1,1,0,zheludochnokishechnye,2023-05-07,"Хроническая болезнь почек, Тиф и паратиф, Токсическое действие металлов, Другие сальмонеллезные инфекции, Шигеллез",Уголь активированный,Полисорб,Уголь активированный,"ОАО ""Уралбиофарм""",Россия,Таблетки,Таблетки,Без рецепта,Обычный,Уголь активированный,250мг,Энтеросорбенты
