name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
Нурофен экспресс форте капсулы 400мг №30,2023-05-07,582.0,456.0,582.0
Ксефокам таблетки 8мг №30,2023-05-07,914.0,580.0,914.0
Нурофен форте таблетки 400мг №12,2023-05-07,103.0,83.0,103.0
Дилакса капсулы 200мг №30,2023-05-07,1245.0,826.0,1245.0
Ортофен таблетки 25мг №20,2023-05-07,29.0,28.0,29.0
Нурофен таблетки 200мг №10,2023-05-07,91.0,75.0,91.0
Целебрекс капсулы 200мг №10,2023-05-07,638.0,508.0,638.0
Целебрекс капсулы 200мг №30,2023-05-07,1869.0,1158.0,1869.0
Новиган таблетки №20,2023-05-07,300.0,193.0,300.0
Нурофен таблетки 200мг №20,2023-05-07,169.0,144.0,169.0
Целебрекс капсулы 100мг №10,2023-05-07,712.0,533.0,712.0
Ксефокам рапид таблетки 8мг №12,2023-05-07,659.0,377.0,659.0
Нейродикловит капсулы №30,2023-05-07,595.0,377.0,595.0
Дилакса капсулы 100мг №10,2023-05-07,529.0,441.0,529.0
Нурофен Интенсив таблетки 200мг+500мг №6,2023-05-07,214.0,140.0,214.0
Кетонал дуо МВ капсулы 150мг №30,2023-05-07,287.0,195.0,287.0
Тексаред таблетки 20мг №10,2023-05-07,540.0,367.0,540.0
Нурофен таблетки детские 200мг №8,2023-05-07,102.0,84.0,102.0
Найзилат таблетки 600мг №20,2023-05-07,949.0,572.0,949.0
Кетопрофен таблетки 100мг №30,2023-05-07,175.0,149.0,175.0
Клодифен Нейро капсулы №30,2023-05-07,836.0,605.0,836.0
Этория таблетки 90мг №7,2023-05-07,372.0,310.0,372.0
Тералив таблетки 275мг №24,2023-05-07,459.0,280.0,459.0
Тералив таблетки 275мг №12,2023-05-07,296.0,174.0,296.0
Кетонал капсулы 50мг №25,2023-05-07,107.0,78.0,107.0
Клодифен Нейро капсулы №30 Турция,2023-05-07,870.0,630.0,870.0
Аэртал порошок для приготовления раствора 100мг пакетов №20,2023-05-07,633.0,412.0,633.0
Кеторолак Реневал таблетки 10мг №28,2023-05-07,109.0,98.0,109.0
Пироксикам капсулы 20мг №20,2023-05-07,44.0,28.0,44.0
Аэртал таблетки 100мг №60,2023-05-07,1286.0,889.0,1286.0
Лекофен Комбо таблетки №10,2023-05-07,195.0,195.0,260.0
Цель Т таблетки №50,2023-05-07,711.0,460.0,711.0
Оки гранулы 80мг пакет 2г №12,2023-05-07,515.0,346.0,515.0
Долококс таблетки 90мг №10,2023-05-07,382.0,234.0,382.0
Долококс таблетки 90мг №30,2023-05-07,846.0,564.0,846.0
Нимулид таблетки лингвальные 100мг №10,2023-05-07,359.0,238.0,359.0
Дротаверин таблетки 40мг №60,2023-05-07,194.0,149.0,194.0
Эмла крем 30г,2023-05-07,2325.0,1762.0,2325.0
Версатис ТТС пластырь №5,2023-05-07,1008.0,737.0,1008.0
Димексид флакон 100мл,2023-05-07,278.0,189.0,278.0
Пенталгин таблетки №24,2023-05-07,268.0,158.0,268.0
Аркоксиа таблетки 90мг №7,2023-05-07,669.0,441.0,669.0
Аркоксиа таблетки 120мг №7,2023-05-07,901.0,638.0,901.0
Фламакс форте таблетки 100мг №20,2023-05-07,143.0,122.0,143.0
Индометацин суппозитории ректальные 50мг №10,2023-05-07,0,0,0
Анальгин раствор 50% ампулы 2мл №10,2023-05-07,122.0,97.0,122.0
Парацетамол суппозитории ректальные 100мг №10,2023-05-07,0,0,0
Парацетамол суппозитории ректальные 100мг №10,2023-05-07,0,0,0
Бальзам на основе эфирных масел в сезон простуд 4г,2023-05-07,0,0,0
Папаверина гидрохлорид раствор для инъекций 2% ампулы 2мл №10,2023-05-07,0,0,0
Лорноксикам лиофилизат для инъекций 8мг фл. №5,2023-05-07,0,0,0
Золотой бальзам Масло косметическое в сезон простуд 4г Аспера,2023-05-07,0,0,0
Спазмалгон эффект таблетки №30,2023-05-07,597.0,385.0,597.0
Дуоколд порошок для приготовления раствора для приема внутрь Клюква День №3/Ночь №1,2023-05-07,0,0,0
Кандесартан таблетки 16мг №30,2023-05-07,324.0,269.0,324.0
Лозартан таблетки 50мг №60,2023-05-07,310.0,158.0,310.0
Амлодипин таблетки 10мг №30,2023-05-07,172.0,125.0,172.0
Амлодипин - Периндоприл таблетки 10мг+10мг №30,2023-05-07,619.0,419.0,619.0
"Вальсакор Н таблетки 80мг+12,5мг №90",2023-05-07,1082.0,652.0,1082.0
Фозиноприл таблетки 10мг №30,2023-05-07,423.0,346.0,423.0
Де - Криз таблетки 10мг+20мг №30,2023-05-07,528.0,440.0,528.0
Лизиноприл таблетки 10мг №20,2023-05-07,93.0,78.0,93.0
Небиволол таблетки 5мг №28,2023-05-07,343.0,285.0,343.0
"Эналаприл НЛ таблетки 20мг+12,5мг №20",2023-05-07,141.0,112.0,141.0
Эналаприл H таблетки 10мг+25мг №20,2023-05-07,139.0,92.0,139.0
"Индапамид+Периндоприл таблетки 1,25мг+5мг №30",2023-05-07,610.0,428.0,610.0
Карведилол таблетки 25мг №30,2023-05-07,261.0,183.0,261.0
"Эналаприл HЛ таблетки 10мг+12,5мг №20",2023-05-07,114.0,90.0,114.0
"Ко-Периндоприл таблетки 1,25мг+4мг №30",2023-05-07,407.0,337.0,407.0
Телмиста таблетки 40мг №84,2023-05-07,961.0,610.0,961.0
Амлодипин таблетки 5мг №90,2023-05-07,127.0,119.0,127.0
Эналаприл таблетки 5мг №20,2023-05-07,47.0,44.0,47.0
Амлодипин таблетки 5мг №90,2023-05-07,172.0,79.0,172.0
Лозартан таблетки 25мг №30,2023-05-07,108.0,90.0,108.0
Каптоприл таблетки 25мг №40,2023-05-07,182.0,157.0,182.0
Лизиноприл таблетки 20мг №30,2023-05-07,170.0,159.0,170.0
Лизиноприл таблетки 20мг №20,2023-05-07,111.0,105.0,111.0
Рамиприл таблетки 10мг №30,2023-05-07,117.0,117.0,117.0
Амлодипин таблетки 5мг №60,2023-05-07,79.0,71.0,79.0
Кардиолип таблетки 20мг №30,2023-05-07,671.0,521.0,671.0
Амлодипин таблетки 10мг №90,2023-05-07,165.0,152.0,165.0
Метопролол таблетки 100мг №30,2023-05-07,343.0,309.0,343.0
Метопролол ретард таблетки 25мг №30,2023-05-07,182.0,167.0,182.0
"Моксонидин Реневал таблетки 0,4мг №30",2023-05-07,385.0,282.0,385.0
Сувардио таблетки 10мг №90,2023-05-07,1560.0,895.0,1560.0
Периндоприл таблетки 4мг №30,2023-05-07,245.0,216.0,245.0
Лизиноприл таблетки 20мг №30,2023-05-07,194.0,163.0,194.0
"Консилар Д24 капсулы 5мг+1,25мг №30",2023-05-07,665.0,554.0,665.0
"Телмиста Н таблетки 80мг+12,5мг №84",2023-05-07,1377.0,897.0,1377.0
"Бисопролол таблетки 2,5мг №30",2023-05-07,84.0,64.0,84.0
"Ордисс Н таблетки 12,5мг+16мг №30",2023-05-07,990.0,825.0,990.0
Лерканидипин-СЗ таблетки 10мг №30,2023-05-07,425.0,350.0,425.0
"Ко-Периндоприл таблетки 2,5мг+8мг №30",2023-05-07,524.0,425.0,524.0
Периндоприл таблетки 4мг №90,2023-05-07,428.0,267.0,428.0
Лерканидипин-СЗ таблетки 20мг №30,2023-05-07,528.0,426.0,528.0
Каптоприл таблетки 50мг №40,2023-05-07,151.0,101.0,151.0
Амлодипин таблетки 10мг №30,2023-05-07,78.0,65.0,78.0
"Телмиста Н таблетки 40мг+12,5мг №28",2023-05-07,506.0,336.0,506.0
Метопролол таблетки 25мг №60,2023-05-07,61.0,51.0,61.0
"Консилар Д24 капсулы 2,5мг+0,625мг №30",2023-05-07,546.0,455.0,546.0
Лерканорм таблетки 10мг №60,2023-05-07,713.0,594.0,713.0
Периндоприл таблетки 4мг №30 Пранафарм,2023-05-07,178.0,72.0,178.0
Кандесартан-СЗ таблетки 32мг №30,2023-05-07,428.0,355.0,428.0
Лозартан таблетки 100мг №30,2023-05-07,165.0,141.0,165.0
Бисопролол таблетки 10мг №30,2023-05-07,141.0,88.0,141.0
Кандесартан-СЗ таблетки 16мг №30,2023-05-07,318.0,265.0,318.0
"Телмиста Н таблетки 40мг+12,5мг №84",2023-05-07,1029.0,653.0,1029.0
Лозартан таблетки 100мг №90,2023-05-07,472.0,356.0,472.0
"Лозартан таблетки 12,5мг №30",2023-05-07,50.0,43.0,50.0
"Моксонидин Реневал таблетки 0,2мг №30",2023-05-07,230.0,167.0,230.0
Ирбесартан таблетки 150мг №30,2023-05-07,461.0,378.0,461.0
Небиволол таблетки 5мг №14,2023-05-07,463.0,383.0,463.0
Метопролол ретард таблетки 50мг №30,2023-05-07,207.0,196.0,207.0
Телмиста таблетки 40мг №28,2023-05-07,462.0,282.0,462.0
Ирбесартан таблетки 300мг №30,2023-05-07,600.0,496.0,600.0
Карведилол таблетки 12.5мг №30,2023-05-07,216.0,180.0,216.0
Телмиста таблетки 80мг №28,2023-05-07,628.0,356.0,628.0
Лизиноприл таблетки 20мг №20,2023-05-07,120.0,95.0,120.0
Амлодипин - Периндоприл таблетки 5мг+10мг №30,2023-05-07,598.0,399.0,598.0
Кандесартан таблетки 8мг №30,2023-05-07,204.0,169.0,204.0
Амлодипин таблетки 10мг №90,2023-05-07,230.0,101.0,230.0
Перинева таблетки 4мг №30,2023-05-07,275.0,185.0,275.0
Эналаприл таблетки 10мг №20,2023-05-07,75.0,69.0,75.0
"Карведилол таблетки 6,25мг №30",2023-05-07,150.0,103.0,150.0
Нифедипин таблетки 10мг №50,2023-05-07,41.0,35.0,41.0
Карведилол таблетки 6.25мг №30,2023-05-07,202.0,168.0,202.0
Бисопролол таблетки 5мг №30,2023-05-07,124.0,90.0,124.0
Тенорокс таблетки 100мг+25мг №28,2023-05-07,213.0,156.0,213.0
Лизиноприл таблетки 20мг №30,2023-05-07,183.0,166.0,183.0
Папазол таблетки №20,2023-05-07,81.0,63.0,81.0
Метопролол таблетки 50мг №50,2023-05-07,103.0,72.0,103.0
Метопролол таблетки 25мг №60,2023-05-07,71.0,67.0,71.0
Бисопролол-АКОС таблетки 10мг №30,2023-05-07,163.0,129.0,163.0
"Ко - Вамлосет таблетки 5мг+160мг+12,5мг №30",2023-05-07,717.0,456.0,717.0
Метопролол таблетки 100мг №60,2023-05-07,194.0,162.0,194.0
Бисопролол таблетки 5мг №50,2023-05-07,142.0,134.0,142.0
Лозартан таблетки 100мг №30,2023-05-07,159.0,112.0,159.0
Вамлосет таблетки 5мг+80мг №90,2023-05-07,1019.0,612.0,1019.0
Эналаприл таблетки 20мг №20,2023-05-07,139.0,119.0,139.0
Ирбесартан таблетки 150мг №28,2023-05-07,454.0,378.0,454.0
